,Timestamp,FRUITS_VEGGIES,DAILY_STRESS,CORE_CIRCLE,SOCIAL_NETWORK,BMI_RANGE,DAILY_STEPS,SLEEP_HOURS,SUFFICIENT_INCOME,TIME_FOR_PASSION,WEEKLY_MEDITATION,AGE,GENDER,WORK_LIFE_BALANCE_SCORE
335,8/13/15,2,2,5,5,1,6,7,2,9,5,21 to 35,Male,670.9
336,8/13/15,5,0,10,10,2,6,6,2,1,5,36 to 50,Female,699.6
337,8/13/15,5,1,2,3,2,6,7,2,0,4,21 to 35,Female,635.2
338,8/13/15,2,4,10,4,1,4,6,1,7,5,36 to 50,Female,655.0
339,8/13/15,5,3,6,3,1,5,7,1,1,10,21 to 35,Male,657.1
340,8/13/15,2,3,4,3,2,5,9,1,3,7,21 to 35,Male,611.6
341,8/13/15,2,4,8,10,2,2,8,2,1,7,36 to 50,Male,672.0
342,8/13/15,2,2,3,2,2,1,5,1,2,2,36 to 50,Male,584.5
343,8/13/15,4,4,3,6,1,10,8,1,1,10,51 or more,Female,685.5
344,8/14/15,4,4,2,4,2,2,6,1,0,3,36 to 50,Male,550.9
345,8/14/15,1,2,2,1,2,2,6,2,2,6,36 to 50,Male,603.6
346,8/14/15,5,1,5,5,1,8,7,2,2,5,36 to 50,Female,686.6
347,8/14/15,3,2,10,10,2,7,6,2,3,5,36 to 50,Female,696.4
348,8/14/15,5,2,4,7,1,10,7,2,3,7,21 to 35,Male,670.0
349,8/14/15,4,3,7,4,2,6,7,2,0,7,51 or more,Female,618.2
350,8/14/15,3,2,10,10,2,5,7,2,3,3,51 or more,Female,684.3
351,8/14/15,3,2,3,3,1,2,8,2,3,6,21 to 35,Female,665.2
352,8/14/15,4,1,5,5,1,8,9,2,5,10,21 to 35,Male,700.6
353,8/14/15,4,3,4,6,2,3,7,2,10,7,51 or more,Female,656.7
354,8/14/15,4,3,8,8,1,10,7,2,8,10,Less than 20,Female,741.4
355,8/15/15,2,2,4,4,2,2,7,1,8,9,36 to 50,Male,627.6
356,8/15/15,3,2,8,6,1,1,5,1,0,3,36 to 50,Male,611.7
357,8/15/15,2,3,3,5,1,8,6,2,4,7,21 to 35,Male,645.6
358,8/15/15,4,1,10,3,2,4,7,2,4,7,21 to 35,Female,704.5
359,8/16/15,4,4,3,10,1,6,7,2,1,4,21 to 35,Female,684.5
360,8/16/15,4,2,4,4,1,10,8,2,5,10,21 to 35,Male,699.1
361,8/16/15,5,3,2,5,1,10,7,2,1,7,36 to 50,Male,671.7
362,8/16/15,4,2,8,10,1,4,8,1,7,10,21 to 35,Male,694.5
363,8/16/15,1,5,3,3,1,1,7,1,3,10,Less than 20,Male,596.8
364,8/16/15,5,3,1,1,1,5,7,2,4,10,36 to 50,Female,691.1
365,8/16/15,1,3,6,1,2,7,9,2,2,10,21 to 35,Female,640.9
366,8/17/15,2,5,4,7,2,10,7,2,1,4,36 to 50,Male,661.5
367,8/16/15,3,2,10,2,2,1,6,1,1,10,36 to 50,Male,622.1
368,8/17/15,5,2,10,10,1,8,7,2,5,10,21 to 35,Female,747.8
369,8/17/15,5,2,7,3,1,7,9,1,2,10,21 to 35,Female,690.2
370,8/17/15,3,4,3,8,1,3,8,2,6,8,36 to 50,Female,694.3
371,8/17/15,0,3,2,1,2,1,10,1,0,5,21 to 35,Female,551.5
372,8/17/15,4,3,7,4,1,6,7,1,2,7,21 to 35,Male,645.4
373,8/17/15,5,1,4,10,2,4,8,2,3,7,51 or more,Female,697.9
374,8/17/15,3,4,1,4,2,5,6,1,1,5,21 to 35,Female,633.1
375,8/17/15,4,0,10,10,2,4,7,2,7,10,51 or more,Male,738.5
376,8/17/15,2,2,2,9,1,6,6,2,0,2,36 to 50,Male,641.8
377,8/17/15,2,4,5,3,2,1,7,1,0,10,36 to 50,Male,603.6
378,8/18/15,0,4,9,10,1,2,8,2,3,7,51 or more,Female,706.0
379,8/18/15,5,3,10,10,2,10,7,2,2,7,36 to 50,Female,687.0
380,8/18/15,2,4,7,1,2,5,4,2,1,7,51 or more,Female,637.8
381,8/18/15,4,2,3,2,1,5,6,1,6,10,51 or more,Female,651.8
382,8/18/15,2,2,4,10,2,4,5,1,0,5,36 to 50,Female,614.0
383,8/18/15,1,3,3,3,1,1,8,2,1,3,21 to 35,Female,649.7
384,8/18/15,1,3,3,3,1,1,8,2,1,2,21 to 35,Female,648.0
385,8/18/15,5,2,6,10,1,10,7,2,4,8,51 or more,Male,722.7
386,8/18/15,4,1,10,8,1,9,7,2,1,10,51 or more,Female,731.0
387,8/18/15,4,2,4,8,1,8,8,2,1,5,51 or more,Male,690.2
388,8/18/15,4,2,3,9,2,6,8,2,1,9,51 or more,Female,674.5
389,8/19/15,5,2,6,7,1,7,8,2,7,7,21 to 35,Female,713.8
390,8/19/15,2,4,6,7,2,5,7,2,6,6,36 to 50,Male,657.1
391,8/19/15,3,3,5,3,2,3,7,2,10,5,36 to 50,Male,658.4
392,8/19/15,3,1,10,10,1,9,7,2,2,8,51 or more,Female,739.5
393,8/19/15,1,5,10,6,1,5,6,2,1,10,21 to 35,Female,651.8
394,8/19/15,1,5,5,5,1,4,5,2,1,10,21 to 35,Female,634.4
395,8/19/15,5,1,9,5,1,10,9,2,2,10,21 to 35,Female,714.6
396,8/19/15,5,1,10,5,1,10,8,2,8,10,51 or more,Female,780.7
397,8/19/15,4,1,7,10,2,1,9,2,5,10,51 or more,Female,700.9
398,8/19/15,5,0,10,10,1,10,4,2,3,10,51 or more,Female,781.6
399,8/20/15,5,1,10,10,1,10,6,2,6,10,51 or more,Female,799.0
400,8/20/15,3,1,10,8,1,8,8,2,10,6,36 to 50,Male,734.4
401,8/20/15,3,4,3,2,1,5,8,1,0,2,36 to 50,Female,628.4
402,8/20/15,4,1,4,8,1,2,7,2,3,7,51 or more,Female,678.6
403,8/20/15,5,4,5,8,1,8,6,2,1,10,51 or more,Male,681.3
404,8/20/15,1,3,10,10,2,8,6,2,5,8,36 to 50,Male,693.2
405,8/20/15,4,1,6,10,2,7,7,2,1,2,36 to 50,Female,659.2
406,8/20/15,1,4,5,1,2,5,6,1,3,10,21 to 35,Male,607.6
407,8/20/15,4,2,5,3,1,5,6,2,3,10,51 or more,Male,704.5
408,8/20/15,3,1,9,5,1,2,8,2,2,5,21 to 35,Female,699.2
409,8/20/15,3,1,7,3,1,1,7,2,1,4,21 to 35,Female,671.6
410,8/20/15,5,3,3,7,1,9,7,2,8,10,51 or more,Female,707.2
411,8/20/15,5,1,8,6,1,4,7,1,1,7,36 to 50,Male,680.7
412,8/20/15,4,1,10,10,2,9,8,1,3,5,Less than 20,Male,670.0
413,8/21/15,2,2,2,2,1,1,8,2,2,4,36 to 50,Male,607.2
414,8/21/15,5,0,0,1,1,10,10,2,6,10,Less than 20,Male,709.7
415,8/21/15,3,3,4,5,1,5,7,2,1,7,21 to 35,Male,641.8
416,8/21/15,1,5,5,10,1,5,8,2,2,3,21 to 35,Male,636.9
417,8/21/15,3,1,7,8,2,5,5,2,8,10,51 or more,Female,719.6
418,8/21/15,5,2,1,1,2,3,8,2,0,10,51 or more,Male,658.6
419,8/21/15,4,4,7,10,2,3,8,1,1,7,Less than 20,Female,655.2
420,8/21/15,5,2,7,1,1,3,9,2,2,7,51 or more,Female,660.5
421,8/21/15,2,3,10,10,2,1,6,1,0,10,36 to 50,Female,649.3
422,8/21/15,4,1,6,10,2,6,9,2,3,9,36 to 50,Female,673.0
423,8/21/15,2,4,1,7,2,5,7,2,6,7,51 or more,Female,619.7
424,8/22/15,5,2,6,9,1,10,8,2,4,10,36 to 50,Male,714.4
425,8/22/15,5,3,2,4,2,10,6,2,2,3,36 to 50,Female,647.7
426,8/22/15,2,4,3,3,2,3,8,2,0,0,36 to 50,Female,600.8
427,8/22/15,3,4,10,10,2,3,8,2,1,7,51 or more,Male,685.8
428,8/22/15,4,0,8,5,1,5,8,2,7,5,21 to 35,Female,723.6
429,8/22/15,4,3,5,4,1,6,8,2,1,10,Less than 20,Female,689.8
430,8/22/15,4,1,5,4,2,2,7,2,1,4,Less than 20,Female,612.3
431,8/22/15,5,2,10,10,1,2,8,2,8,10,21 to 35,Female,740.0
432,8/23/15,1,5,7,10,1,4,6,2,1,1,21 to 35,Male,607.4
433,8/23/15,5,3,3,2,1,2,7,2,1,3,51 or more,Female,627.6
434,8/23/15,3,2,9,10,1,6,7,2,7,5,36 to 50,Female,715.1
435,8/23/15,4,1,10,4,1,1,8,2,1,7,36 to 50,Female,709.2
436,8/23/15,5,5,2,4,1,6,8,2,7,9,21 to 35,Female,705.1
437,8/23/15,3,5,3,10,2,2,6,2,0,2,36 to 50,Female,583.2
438,8/23/15,2,1,5,10,2,3,7,2,1,4,51 or more,Male,615.9
439,8/23/15,2,3,6,2,2,3,10,2,4,10,21 to 35,Male,694.7
440,8/23/15,2,1,10,10,2,6,10,2,7,10,36 to 50,Male,714.0
441,8/24/15,5,2,10,3,1,8,7,2,3,8,36 to 50,Female,705.3
442,8/24/15,3,3,2,0,1,7,6,1,1,2,36 to 50,Male,642.0
443,8/24/15,4,2,4,6,2,3,7,1,1,6,21 to 35,Male,600.6
444,8/24/15,5,4,10,3,1,8,7,1,0,0,36 to 50,Female,620.3
445,8/24/15,5,1,10,4,1,10,8,2,4,8,36 to 50,Female,751.8
446,8/24/15,5,0,2,4,1,4,8,1,2,8,Less than 20,Male,663.9
447,8/24/15,3,3,10,10,1,5,5,2,3,3,21 to 35,Male,711.1
448,8/24/15,2,3,10,10,2,5,7,1,1,4,36 to 50,Female,628.2
449,8/24/15,1,2,10,10,1,6,7,1,5,9,Less than 20,Male,727.0
450,8/24/15,0,5,5,2,2,1,3,2,1,2,21 to 35,Female,563.7
451,8/24/15,5,2,3,10,1,10,7,2,3,10,36 to 50,Female,760.1
452,8/24/15,2,2,1,0,1,10,7,2,2,3,36 to 50,Male,663.2
453,8/24/15,4,1,5,10,1,4,7,2,1,10,51 or more,Female,706.2
454,8/24/15,4,4,6,7,1,6,7,2,1,4,51 or more,Male,664.1
455,8/24/15,5,2,10,10,1,8,8,1,3,3,21 to 35,Female,681.7
456,8/24/15,4,3,1,1,2,3,8,1,2,6,36 to 50,Male,583.8
457,8/24/15,3,3,0,4,1,10,6,2,1,1,36 to 50,Male,620.5
458,8/24/15,3,2,7,4,1,3,7,2,2,2,Less than 20,Female,627.8
459,8/24/15,1,2,4,2,1,2,7,2,5,3,36 to 50,Female,637.8
460,8/24/15,2,3,10,7,1,10,7,2,1,6,36 to 50,Female,693.8
461,8/24/15,2,2,6,5,1,3,9,1,1,3,21 to 35,Female,635.0
462,8/25/15,5,2,5,10,1,8,9,2,3,7,21 to 35,Male,710.8
463,8/25/15,1,3,1,4,2,1,7,1,2,10,36 to 50,Male,596.8
464,8/25/15,2,4,3,8,2,3,7,2,3,5,36 to 50,Male,636.3
465,8/25/15,5,0,8,6,2,2,8,2,5,9,51 or more,Male,706.0
466,8/25/15,5,2,4,4,1,10,5,2,5,4,21 to 35,Female,684.9
467,8/25/15,2,0,1,10,1,4,8,2,0,1,Less than 20,Male,612.9
468,8/25/15,5,3,7,4,1,10,8,2,6,9,36 to 50,Female,728.0
469,8/25/15,2,2,10,10,2,7,5,2,2,10,36 to 50,Female,704.7
470,8/25/15,2,2,10,6,1,5,8,1,5,10,51 or more,Female,703.2
471,8/25/15,4,1,6,10,1,9,7,2,4,10,51 or more,Female,756.5
472,8/25/15,5,3,10,10,2,2,8,2,0,1,36 to 50,Male,666.9
473,8/25/15,4,1,10,5,2,1,8,1,4,1,51 or more,Male,629.3
474,8/26/15,2,2,1,3,1,2,7,2,0,4,36 to 50,Female,614.0
475,8/26/15,5,3,7,3,2,3,9,2,4,10,51 or more,Female,662.2
476,8/26/15,4,3,10,4,1,7,8,2,2,10,51 or more,Female,705.3
477,8/26/15,5,3,8,10,1,5,6,2,2,10,36 to 50,Female,719.8
478,8/26/15,3,2,3,10,1,10,5,2,1,5,Less than 20,Male,657.7
479,8/26/15,1,0,4,10,2,8,5,2,0,10,21 to 35,Male,638.6
480,8/26/15,2,1,5,8,2,2,8,2,2,5,21 to 35,Male,689.0
481,8/26/15,3,3,10,5,1,1,9,1,2,10,21 to 35,Male,644.8
482,8/26/15,4,3,4,4,1,7,7,1,6,8,21 to 35,Male,652.4
483,8/26/15,2,4,9,10,1,4,7,1,2,6,21 to 35,Female,622.9
484,8/27/15,2,1,1,2,2,3,7,2,4,7,21 to 35,Male,627.8
485,8/27/15,5,2,10,8,1,5,7,1,6,10,36 to 50,Male,718.3
486,8/27/15,3,5,4,4,1,10,8,2,3,3,Less than 20,Female,661.7
487,8/27/15,5,3,5,4,2,6,6,2,5,5,36 to 50,Male,667.3
488,8/27/15,5,2,3,10,1,4,7,2,3,8,21 to 35,Female,665.4
489,8/27/15,1,1,10,10,2,10,8,2,10,10,Less than 20,Male,751.8
490,8/27/15,2,4,2,2,1,5,6,2,4,4,21 to 35,Male,617.8
491,8/27/15,0,1,10,10,2,8,8,2,8,10,Less than 20,Male,736.1
492,8/27/15,2,5,5,7,2,8,7,1,1,3,21 to 35,Male,620.3
493,8/27/15,0,4,2,2,1,2,8,2,2,8,Less than 20,Male,595.5
494,8/27/15,3,2,10,5,1,3,6,2,4,10,Less than 20,Female,734.7
495,8/27/15,4,3,8,10,2,2,8,2,2,4,36 to 50,Female,651.6
496,8/27/15,3,3,4,3,1,3,7,2,4,7,36 to 50,Male,648.2
497,8/27/15,1,2,7,4,1,1,8,2,0,5,21 to 35,Female,636.1
498,8/27/15,3,5,5,3,1,8,5,1,10,10,Less than 20,Male,699.8
499,8/27/15,2,3,3,10,2,8,8,2,2,6,51 or more,Male,640.9
500,8/27/15,3,3,6,10,2,7,8,2,1,7,36 to 50,Female,676.4
501,8/27/15,2,2,7,6,1,8,8,2,5,6,Less than 20,Male,688.5
502,8/27/15,5,3,10,10,1,10,7,2,3,10,51 or more,Male,748.2
503,8/28/15,4,3,3,10,2,10,9,2,3,2,21 to 35,Male,661.9
504,8/28/15,4,2,8,10,1,3,6,1,10,10,51 or more,Female,716.0
505,8/28/15,5,0,10,10,2,6,8,2,8,10,36 to 50,Male,778.2
506,8/28/15,3,1,8,6,1,10,8,2,10,6,21 to 35,Male,734.8
507,8/28/15,2,1,10,10,2,5,5,2,8,5,51 or more,Female,734.9
508,8/28/15,1,2,3,8,1,3,8,1,3,2,21 to 35,Male,616.1
509,8/28/15,4,1,4,10,1,9,7,2,5,10,51 or more,Female,697.0
510,8/28/15,4,4,10,10,2,4,6,2,4,4,21 to 35,Male,675.4
511,8/28/15,4,1,4,5,2,5,7,2,5,10,36 to 50,Female,718.3
512,8/28/15,4,3,4,4,1,7,8,1,5,7,36 to 50,Male,659.4
513,8/28/15,5,0,0,3,2,7,7,1,1,10,21 to 35,Male,626.9
514,8/29/15,1,2,3,6,2,4,8,2,2,1,21 to 35,Male,604.4
515,8/29/15,2,3,10,10,1,10,8,2,5,5,36 to 50,Female,760.3
516,8/29/15,2,1,5,10,1,2,7,2,7,5,36 to 50,Female,687.1
517,8/29/15,2,3,10,6,1,4,7,2,0,3,36 to 50,Female,682.4
518,8/29/15,0,0,3,8,2,1,6,1,6,10,Less than 20,Male,620.4
519,8/29/15,3,4,3,3,2,8,7,2,1,2,36 to 50,Female,610.1
520,8/29/15,1,1,5,5,1,6,6,1,10,3,Less than 20,Female,680.9
521,8/29/15,2,2,6,10,1,7,7,2,7,4,36 to 50,Female,671.1
522,8/29/15,3,2,5,10,1,7,7,2,4,5,36 to 50,Female,683.0
523,8/29/15,4,1,8,10,1,6,8,1,5,10,51 or more,Female,717.0
524,8/29/15,4,3,3,10,2,8,8,2,2,10,51 or more,Female,688.5
525,8/29/15,1,4,2,5,2,3,6,1,0,10,36 to 50,Male,593.6
526,8/29/15,2,4,5,6,2,5,7,2,2,7,21 to 35,Male,638.4
527,8/29/15,3,2,2,2,2,4,6,2,1,5,51 or more,Female,643.1
528,8/30/15,3,5,1,8,1,8,7,2,0,10,51 or more,Male,622.0
529,8/30/15,2,3,6,8,1,2,6,2,1,10,36 to 50,Female,649.5
530,8/30/15,2,3,2,6,1,6,7,2,1,7,36 to 50,Female,653.9
531,8/30/15,2,3,3,3,1,6,7,2,5,7,51 or more,Female,657.3
532,8/30/15,2,3,5,7,2,5,6,2,1,10,36 to 50,Female,667.1
533,8/30/15,3,5,1,10,1,10,7,2,1,5,21 to 35,Female,632.6
534,8/30/15,5,4,6,4,1,8,7,2,0,3,36 to 50,Female,666.2
535,8/30/15,3,4,2,10,2,5,8,2,5,10,36 to 50,Male,648.8
536,8/30/15,3,3,10,10,1,8,8,2,0,8,21 to 35,Female,691.9
537,8/30/15,2,3,2,2,2,4,7,2,1,10,21 to 35,Male,626.3
538,8/30/15,1,2,2,1,2,2,9,1,0,10,21 to 35,Female,588.9
539,8/30/15,2,3,6,3,2,1,7,1,1,7,36 to 50,Male,608.7
540,8/30/15,2,1,4,2,2,1,9,1,2,2,21 to 35,Male,617.6
541,8/30/15,2,4,2,10,2,2,8,2,2,10,36 to 50,Male,651.6
542,8/30/15,5,1,10,10,1,10,5,2,4,4,Less than 20,Male,718.9
543,8/30/15,5,1,10,10,1,10,5,2,4,5,Less than 20,Male,729.1
544,8/31/15,2,0,2,2,2,1,6,2,1,10,51 or more,Female,671.4
545,8/31/15,4,2,5,8,1,1,7,1,3,5,21 to 35,Female,622.3
546,8/31/15,1,0,10,7,1,1,7,1,3,2,21 to 35,Female,634.2
547,8/31/15,4,3,5,5,1,2,7,2,6,9,21 to 35,Female,682.0
548,8/31/15,3,1,4,7,1,3,6,1,3,5,21 to 35,Female,688.8
549,8/31/15,4,4,6,5,1,4,7,2,1,3,36 to 50,Female,656.9
550,8/31/15,3,3,6,10,2,2,7,2,2,1,51 or more,Female,661.6
551,8/31/15,5,1,5,8,1,10,8,2,8,5,21 to 35,Female,755.2
552,8/31/15,5,2,10,5,1,5,7,2,5,3,21 to 35,Female,697.9
553,8/31/15,2,0,10,4,2,1,7,1,2,6,51 or more,Female,671.6
554,8/31/15,1,5,5,2,1,10,6,1,3,9,21 to 35,Male,663.0
555,8/31/15,1,1,6,4,1,2,8,2,5,7,51 or more,Male,672.0
556,8/31/15,5,3,10,3,1,8,5,2,4,7,21 to 35,Female,665.8
557,8/31/15,5,1,4,4,1,6,8,1,4,8,21 to 35,Male,688.1
558,8/31/15,0,4,8,5,2,6,8,2,10,3,21 to 35,Male,677.9
559,8/31/15,5,3,10,4,1,8,7,2,8,10,36 to 50,Female,734.2
560,8/31/15,5,0,6,5,1,6,8,1,7,10,Less than 20,Male,694.9
561,8/31/15,3,5,2,4,1,5,6,1,5,5,21 to 35,Female,656.9
562,8/31/15,3,4,3,6,2,4,7,2,4,2,21 to 35,Female,639.9
563,8/31/15,3,3,5,10,1,10,7,2,2,5,51 or more,Female,681.9
564,8/31/15,3,3,3,8,2,6,6,2,7,3,51 or more,Female,677.5
565,9/1/15,3,2,10,4,2,6,9,2,4,10,Less than 20,Male,693.4
566,9/1/15,5,2,6,10,1,5,9,2,4,10,21 to 35,Female,713.6
567,9/1/15,2,2,10,10,1,7,8,1,5,9,21 to 35,Female,703.6
568,9/1/15,3,4,5,10,2,8,8,2,10,10,21 to 35,Male,714.0
569,9/1/15,2,3,10,10,2,2,8,2,0,5,21 to 35,Female,689.0
570,9/1/15,5,2,4,10,2,7,8,2,2,4,Less than 20,Female,674.7
571,9/1/15,3,3,10,6,1,6,6,2,4,10,36 to 50,Male,731.9
572,9/1/15,3,0,5,5,1,5,6,2,5,8,36 to 50,Female,692.6
573,9/1/15,5,4,2,8,1,5,8,2,6,4,51 or more,Male,679.4
574,9/1/15,4,4,5,8,1,4,8,2,7,8,21 to 35,Female,703.0
575,9/1/15,2,5,4,9,1,2,8,2,3,10,21 to 35,Male,646.5
576,9/1/15,1,5,5,10,1,5,6,1,1,7,21 to 35,Female,624.6
577,9/2/15,4,5,10,2,1,10,6,2,0,4,21 to 35,Female,674.9
578,9/2/15,3,1,5,10,1,4,6,2,4,2,36 to 50,Female,692.4
579,9/2/15,0,3,2,3,1,3,7,2,6,3,Less than 20,Male,632.9
580,9/2/15,3,2,10,10,1,5,7,2,1,9,Less than 20,Female,687.7
581,9/2/15,2,3,10,10,1,6,7,1,4,10,Less than 20,Female,699.8
582,9/2/15,1,2,8,10,1,10,7,2,5,10,Less than 20,Male,709.1
583,9/2/15,1,2,4,10,1,8,5,1,0,10,Less than 20,Female,652.2
584,9/2/15,2,5,8,3,1,5,7,1,0,5,Less than 20,Female,595.9
585,9/2/15,5,2,9,6,1,4,8,2,1,4,Less than 20,Female,648.6
586,9/2/15,4,2,5,10,1,4,8,2,3,4,Less than 20,Female,672.4
587,9/2/15,5,3,9,10,1,4,7,1,4,10,Less than 20,Female,696.0
588,9/2/15,5,2,4,2,1,7,9,1,3,9,Less than 20,Female,681.7
589,9/2/15,3,4,8,10,1,8,8,2,1,3,Less than 20,Female,702.1
590,9/2/15,1,1,3,10,1,5,7,2,5,5,Less than 20,Female,682.6
591,9/2/15,5,3,4,8,1,6,7,2,2,4,Less than 20,Female,689.6
592,9/2/15,5,3,10,10,1,4,8,2,4,7,Less than 20,Female,699.6
593,9/2/15,0,2,5,10,2,3,7,2,2,10,36 to 50,Female,673.7
594,9/2/15,3,3,8,5,1,8,6,2,1,10,36 to 50,Female,700.0
595,9/2/15,1,1,3,10,2,5,7,2,4,1,21 to 35,Male,633.3
596,9/2/15,5,0,4,10,1,3,7,2,2,10,Less than 20,Male,683.9
597,9/2/15,2,4,3,10,1,3,7,2,6,4,21 to 35,Female,689.0
598,9/3/15,5,1,7,10,1,9,7,2,3,10,Less than 20,Female,727.6
599,9/3/15,5,2,10,10,1,9,9,2,3,9,Less than 20,Female,722.9
600,9/3/15,1,4,10,10,1,7,7,2,3,3,Less than 20,Female,657.5
601,9/3/15,4,4,5,10,1,4,6,2,2,5,Less than 20,Female,653.3
602,9/3/15,3,3,6,10,1,7,8,2,2,4,Less than 20,Female,698.5
603,9/3/15,0,5,7,10,1,10,8,2,9,1,Less than 20,Female,653.2
604,9/3/15,4,2,7,6,1,7,7,1,2,7,Less than 20,Female,650.7
605,9/3/15,1,3,5,6,1,3,9,2,2,4,Less than 20,Female,633.3
606,9/3/15,3,2,10,10,1,7,8,2,4,4,Less than 20,Female,690.0
607,9/3/15,2,2,10,10,1,9,6,2,7,8,Less than 20,Male,701.9
608,9/3/15,3,1,7,10,1,7,8,2,2,5,Less than 20,Female,722.3
609,9/3/15,2,3,6,10,1,10,8,2,1,3,Less than 20,Female,663.4
610,9/3/15,1,3,4,7,1,3,8,1,3,5,Less than 20,Female,605.9
611,9/3/15,2,4,10,10,1,6,8,2,3,6,Less than 20,Female,694.9
612,9/3/15,2,3,10,10,1,4,7,2,1,5,Less than 20,Female,694.3
613,9/3/15,3,3,3,10,2,6,8,1,2,10,Less than 20,Female,618.4
614,9/3/15,2,4,3,2,1,6,6,2,2,2,Less than 20,Female,619.7
615,9/3/15,5,2,6,9,2,3,8,2,0,3,51 or more,Female,643.3
616,9/3/15,2,2,5,10,1,10,8,2,4,5,Less than 20,Male,687.2
617,9/3/15,3,2,5,8,1,6,10,2,2,9,Less than 20,Female,707.2
618,9/3/15,3,3,3,10,2,9,6,2,3,10,36 to 50,Female,684.9
619,9/3/15,2,2,3,10,1,10,6,2,1,10,36 to 50,Male,669.8
620,9/3/15,5,1,5,5,1,10,6,2,4,4,21 to 35,Male,734.4
621,9/4/15,2,5,1,4,1,2,8,2,4,10,36 to 50,Male,661.8
622,9/4/15,2,3,4,10,1,9,8,2,1,5,36 to 50,Female,634.3
623,9/4/15,2,3,2,3,1,1,6,1,1,6,Less than 20,Male,622.1
624,9/4/15,3,1,10,3,1,6,7,2,2,10,51 or more,Male,711.7
625,9/5/15,1,5,3,3,2,7,4,2,1,7,36 to 50,Male,651.8
626,9/5/15,4,1,5,4,1,3,8,2,3,10,51 or more,Male,690.9
627,9/5/15,1,2,2,3,2,1,7,2,0,10,36 to 50,Male,598.5
628,9/5/15,2,3,2,5,2,1,6,2,1,4,51 or more,Male,606.8
629,9/5/15,1,4,2,2,2,2,7,1,4,2,21 to 35,Female,574.9
630,9/5/15,3,0,3,3,1,4,6,2,4,10,21 to 35,Male,641.4
631,9/6/15,2,4,2,9,2,3,6,1,1,3,21 to 35,Female,632.7
632,9/6/15,5,1,10,10,1,3,8,2,6,10,51 or more,Female,752.1
633,9/6/15,5,1,8,5,2,10,8,2,2,10,51 or more,Male,721.2
634,9/6/15,4,3,9,5,1,4,7,1,10,10,21 to 35,Male,731.7
635,9/6/15,3,3,7,6,1,10,6,1,4,5,Less than 20,Female,697.0
636,9/6/15,5,1,6,10,1,10,8,2,3,8,36 to 50,Male,724.6
637,9/6/15,5,4,10,10,1,10,6,2,2,10,36 to 50,Male,732.7
638,9/6/15,4,1,7,10,1,7,7,2,5,10,21 to 35,Male,756.1
639,9/6/15,3,3,10,10,1,8,8,2,7,10,Less than 20,Female,714.0
640,9/6/15,3,4,8,1,1,2,7,1,3,5,51 or more,Female,631.0
641,9/6/15,1,4,10,10,2,10,8,2,9,5,51 or more,Male,722.9
642,9/6/15,2,3,3,5,1,1,8,2,1,4,21 to 35,Female,648.0
643,9/6/15,1,4,4,10,2,1,7,2,3,2,36 to 50,Female,632.5
644,9/6/15,4,0,1,2,1,1,8,2,5,10,51 or more,Male,673.5
645,9/6/15,2,3,2,2,2,1,9,1,0,10,36 to 50,Female,573.4
646,9/7/15,5,2,6,10,2,10,7,2,1,2,51 or more,Female,698.9
647,9/7/15,3,4,2,10,1,2,6,1,1,0,Less than 20,Female,625.7
648,9/7/15,2,2,6,10,1,7,8,2,3,10,51 or more,Female,735.9
649,9/7/15,2,3,10,10,1,10,7,2,5,2,21 to 35,Male,715.9
650,9/7/15,5,4,1,5,1,10,7,2,1,5,51 or more,Female,656.4
651,9/7/15,5,1,10,9,2,8,9,2,10,10,Less than 20,Male,738.0
652,9/7/15,2,5,10,10,2,10,10,2,4,10,Less than 20,Female,657.0
653,9/7/15,4,2,7,10,2,6,8,2,6,10,Less than 20,Female,734.0
654,9/7/15,0,0,10,10,2,4,8,1,10,8,Less than 20,Male,648.6
655,9/7/15,1,1,1,10,1,1,10,1,0,1,Less than 20,Male,619.5
656,9/7/15,3,2,4,7,1,5,8,2,1,1,Less than 20,Female,665.8
657,9/7/15,5,3,8,10,2,8,10,1,10,10,Less than 20,Male,716.1
658,9/7/15,2,2,8,4,1,5,7,1,2,3,Less than 20,Female,635.0
659,9/7/15,3,1,8,10,2,9,6,2,2,7,Less than 20,Female,693.4
660,9/7/15,5,2,10,10,1,6,8,2,7,5,Less than 20,Male,739.1
661,9/7/15,3,5,10,10,1,10,9,2,10,4,Less than 20,Female,699.3
662,9/7/15,3,2,10,10,1,6,8,2,6,10,Less than 20,Male,715.3
663,9/7/15,2,2,8,10,2,10,7,1,6,6,Less than 20,Male,692.1
664,9/7/15,1,3,4,5,2,3,7,2,0,0,Less than 20,Female,605.7
665,9/7/15,1,3,7,10,1,5,10,1,7,8,Less than 20,Female,669.6
666,9/7/15,1,2,5,7,2,10,6,1,1,10,Less than 20,Male,615.4
667,9/7/15,3,4,10,10,1,10,10,2,3,7,Less than 20,Male,723.3
668,9/7/15,2,1,10,10,1,8,8,2,6,4,Less than 20,Female,715.7
669,9/7/15,3,1,6,10,1,4,8,2,3,7,Less than 20,Female,696.2
670,9/7/15,0,1,3,10,1,7,9,2,6,10,Less than 20,Male,680.0
671,9/7/15,1,1,10,10,1,1,8,2,0,2,Less than 20,Female,661.6
672,9/7/15,4,4,8,10,1,7,6,2,10,7,Less than 20,Female,701.5
673,9/7/15,3,2,10,10,1,6,8,2,6,10,Less than 20,Male,700.0
